# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.42530518e+02,4.26915758e-05,1.32139683e+00,1.15460432e+00,3.25753719e+05
1.40651535e+02,3.12693810e+00,1.39686298e+00,1.17418289e+00,4.50295625e+05
1.57886963e+02,3.13077545e+00,4.90612650e+00,1.35608256e+00,1.00531119e+06
1.62904419e+02,3.14022088e+00,1.95406914e-01,1.33981407e+00,5.68105562e+05
1.42728149e+02,3.13855672e+00,9.32236671e-01,1.48373973e+00,1.91151250e+06
1.47978424e+02,1.14375399e-03,1.49995565e+00,1.23474348e+00,6.44027500e+05
1.97220093e+02,4.96277306e-03,1.52453518e+00,1.87720573e+00,1.19605100e+06
1.67973175e+02,3.13692808e+00,5.66590357e+00,1.64735198e+00,2.35171000e+06
1.48799484e+02,4.41434933e-03,1.46203518e+00,1.29136705e+00,5.71845562e+05
1.44034439e+02,3.13520575e+00,1.11513138e-02,1.20734990e+00,5.17615562e+05
1.78406876e+02,5.55634946e-02,5.49525690e+00,1.52356243e+00,1.83746050e+06
1.47479172e+02,3.14076734e+00,6.46638870e-02,1.11875296e+00,3.76991688e+05
1.45118576e+02,4.48838994e-03,1.59897709e+00,1.24206781e+00,4.60019625e+05
1.56135696e+02,3.09149525e-03,2.40324974e-01,1.19985723e+00,5.52397562e+05
1.47919266e+02,2.99975835e-03,4.63556337e+00,1.22375298e+00,4.39823656e+05
1.59103760e+02,3.13565683e+00,5.99268961e+00,1.32239997e+00,7.30795375e+05
1.62327011e+02,1.49211695e-03,2.61247921e+00,1.45115590e+00,1.05692312e+06
1.50286575e+02,3.13625026e+00,5.48250437e+00,1.23291528e+00,7.76797375e+05
1.62669067e+02,5.79258813e-05,4.61896372e+00,1.18413973e+00,3.93821688e+05
1.40135651e+02,3.13678169e+00,6.06388903e+00,1.28666413e+00,7.73057375e+05
1.73842392e+02,3.13988256e+00,2.70106792e+00,1.37403202e+00,5.85309500e+05
1.61169250e+02,3.13789940e+00,1.03877163e+00,1.46292698e+00,2.63856775e+06
1.61537796e+02,2.95267766e-03,2.21252155e+00,1.12487400e+00,6.48889500e+05
1.44102753e+02,1.20406169e-02,5.10341311e+00,1.38869405e+00,8.46735312e+05
1.65398483e+02,3.25904461e-04,3.50047588e+00,1.46396017e+00,1.03971912e+06
1.50989166e+02,3.13595867e+00,5.27492380e+00,1.34386575e+00,1.31498288e+06
1.51479172e+02,3.13850164e+00,5.00760889e+00,1.71618676e+00,2.53983200e+06
1.40736435e+02,3.14063048e+00,5.01239634e+00,1.17313647e+00,5.19485562e+05
1.77045364e+02,2.91393767e-03,9.86491203e-01,1.66773164e+00,3.53541900e+06
1.43787888e+02,2.94796482e-04,4.13191891e+00,1.38223100e+00,8.99095250e+05
1.43025085e+02,3.13181305e+00,4.16932011e+00,1.29684806e+00,6.93769438e+05
1.41542389e+02,3.14004755e+00,4.26572895e+00,1.13279748e+00,3.65397688e+05
1.49665436e+02,5.07868454e-03,3.96065807e+00,1.62217939e+00,1.56743275e+06
1.55269043e+02,3.13716507e+00,4.11929607e+00,1.24071991e+00,6.45149500e+05
1.66029999e+02,3.13128114e+00,5.52515984e-01,1.46596098e+00,1.38866088e+06
1.48711868e+02,3.13510752e+00,9.59023476e-01,1.18735266e+00,3.94943688e+05
1.47946854e+02,3.09469091e-04,5.29033899e+00,1.33380377e+00,9.92221188e+05
1.51209213e+02,3.58198746e-03,2.65918064e+00,1.97725725e+00,1.89393450e+06
1.63868027e+02,6.19812694e-04,2.61172390e+00,1.14237165e+00,1.79145859e+05
1.84214859e+02,3.13624644e+00,3.63656521e+00,1.25065184e+00,5.57259562e+05
1.40594116e+02,3.13486767e+00,4.98667574e+00,1.18394971e+00,6.53003438e+05
1.50438858e+02,3.13950205e+00,3.93235207e-01,1.70554304e+00,2.26157625e+06
1.58525787e+02,6.28889364e-04,6.12418795e+00,1.32296574e+00,8.76655312e+05
1.45531448e+02,3.13899207e+00,2.70413685e+00,1.39776242e+00,1.16613100e+06
1.76178650e+02,3.13773108e+00,8.93088341e-01,1.32060122e+00,6.64971438e+05
1.51217957e+02,2.49944534e-03,5.96362734e+00,1.32799423e+00,1.34976488e+06
1.44210266e+02,3.13466001e+00,3.11598587e+00,1.20220840e+00,3.78487688e+05
1.52949570e+02,3.13702178e+00,7.77186394e-01,1.20381808e+00,5.38933562e+05
1.48366547e+02,3.13983369e+00,2.52988410e+00,1.26616395e+00,3.80731688e+05
1.64761337e+02,3.61533766e-03,1.29522228e+00,1.14602745e+00,3.90081688e+05
1.52734680e+02,3.13939881e+00,3.85529232e+00,1.23825991e+00,8.53093312e+05
1.46761658e+02,3.13748431e+00,5.54603338e+00,1.21444106e+00,5.98773500e+05
1.89941391e+02,3.14089918e+00,2.35997295e+00,1.33902001e+00,2.07083625e+06
1.50635376e+02,4.39470308e-03,1.34937572e+00,1.16788006e+00,7.82407375e+05
1.40792496e+02,3.13607192e+00,6.24283266e+00,1.48061800e+00,1.36696888e+06
1.43625137e+02,3.13606811e+00,1.96368170e+00,1.21407628e+00,5.33323562e+05
1.54821106e+02,3.13794780e+00,2.28988934e+00,1.52545929e+00,1.57678275e+06
1.64579193e+02,3.13938355e+00,1.46806622e+00,1.31569815e+00,8.68053312e+05
1.41693863e+02,3.13766122e+00,2.62312794e+00,1.15018618e+00,3.90455688e+05
1.41944168e+02,3.13758039e+00,3.50391197e+00,1.24703908e+00,1.01092119e+06
1.40798325e+02,6.43593259e-03,2.35121179e+00,1.10449696e+00,2.27017812e+05
1.78656601e+02,3.14138889e+00,1.81659985e+00,1.17541957e+00,7.74553375e+05
1.45433792e+02,3.90695082e-03,3.57726383e+00,1.20253837e+00,8.96477250e+05
1.42089157e+02,6.81006443e-03,1.14743853e+00,1.68968523e+00,1.71329262e+06
1.54147186e+02,3.13741851e+00,4.24489498e+00,1.23773265e+00,6.24205500e+05
1.43401123e+02,1.25119174e-02,5.01455402e+00,1.21699989e+00,5.27339562e+05
1.54147903e+02,3.13387132e+00,4.35188198e+00,1.31932139e+00,4.36083656e+05
1.45779343e+02,3.14145231e+00,2.74056339e+00,1.17994320e+00,4.42815625e+05
1.53148117e+02,1.57371353e-04,3.36544704e+00,1.17123985e+00,4.40197656e+05
1.92089722e+02,2.81725451e-02,3.47187710e+00,1.24506283e+00,8.23173312e+05
1.43567017e+02,1.50105846e+00,8.20113182e-01,1.29635978e+00,4.46555625e+05
1.42076782e+02,3.13366103e+00,2.75719547e+00,1.48806572e+00,7.50617375e+05
1.43810654e+02,3.12915802e+00,2.05764675e+00,1.42464793e+00,1.19193700e+06
1.40774826e+02,6.70018047e-03,3.07975101e+00,1.40341878e+00,2.61388375e+06
1.46326004e+02,1.22410832e-02,2.25238132e+00,1.15903640e+00,4.49173625e+05
1.57537216e+02,5.11464244e-03,2.76192665e-01,1.19787228e+00,3.38095719e+05
1.85314346e+02,3.13415575e+00,3.84492397e+00,1.32066405e+00,7.88391375e+05
1.53236237e+02,1.80119168e-04,2.38624477e+00,1.31660163e+00,1.09843712e+06
1.56734695e+02,3.57061555e-03,5.71082354e+00,1.25830758e+00,4.53287625e+05
1.73389359e+02,4.27083252e-03,7.94463158e-01,1.08198190e+00,1.40997891e+05
1.42517258e+02,6.11365587e-03,5.22459555e+00,1.60991120e+00,1.27459100e+06
1.50016602e+02,8.58973339e-03,3.71769142e+00,1.24726021e+00,9.77261188e+05
1.48978638e+02,6.18176442e-03,1.36083698e+00,1.20450068e+00,3.45949719e+05
1.51680542e+02,3.13463998e+00,5.79361916e-01,1.27177370e+00,9.86985188e+05
1.65816101e+02,2.07292731e-04,1.52480984e+00,1.26191378e+00,7.12469438e+05
1.98191223e+02,3.13418174e+00,2.81977749e+00,1.77285910e+00,1.60258875e+06
1.53664978e+02,3.13840818e+00,2.38947678e+00,1.25382650e+00,7.34535375e+05
1.40312317e+02,3.13900805e+00,7.48970985e-01,1.18532193e+00,6.47767500e+05
1.42203629e+02,3.13565373e+00,5.58748102e+00,1.42406404e+00,1.09133112e+06
1.72481293e+02,3.04529572e+00,3.74152279e+00,1.19738162e+00,2.86483781e+05
1.73473679e+02,7.27814273e-04,5.98213243e+00,1.17162180e+00,4.09155656e+05
1.56688187e+02,7.00420979e-03,2.09698582e+00,1.27692747e+00,1.33106488e+06
1.58728271e+02,5.12893219e-03,1.46972752e+00,1.17194760e+00,4.96297594e+05
1.81611282e+02,3.13549638e+00,3.49071789e+00,1.24003541e+00,6.46271500e+05
1.72103271e+02,3.13965511e+00,1.25635433e+00,1.39045250e+00,1.02737719e+06
1.65253494e+02,6.19986327e-03,4.72151423e+00,1.21673965e+00,1.38529488e+06
1.41237900e+02,9.99785028e-03,2.99201488e-01,1.37022007e+00,1.23494700e+06
1.49315613e+02,3.13454676e+00,6.42083168e-01,1.30551660e+00,1.07450112e+06
1.52115311e+02,3.39985057e-03,5.23404121e-01,1.39283180e+00,2.55479200e+06
1.84676559e+02,1.73749041e-03,6.38731956e-01,1.18567014e+00,4.32343656e+05
1.48069809e+02,5.71340835e-03,2.07569027e+00,1.47177756e+00,1.52030875e+06
1.46811890e+02,9.86356381e-03,2.47226477e+00,1.18200958e+00,3.75495688e+05
1.79877762e+02,3.13867188e+00,4.95925379e+00,1.51526535e+00,2.01249238e+06
1.53493652e+02,1.12528317e-02,3.17627907e-01,1.47292960e+00,6.58987438e+05
1.57461929e+02,9.59561323e-04,1.17252827e+00,1.26176274e+00,4.29351656e+05
1.40653442e+02,3.13540125e+00,1.85680485e+00,1.75756478e+00,2.47587800e+06
1.67591827e+02,7.15526193e-03,5.59007120e+00,1.58174932e+00,1.42194688e+06
1.42022400e+02,3.13628960e+00,2.45553875e+00,1.31091130e+00,8.13075312e+05
1.53854492e+02,3.13488793e+00,5.49182367e+00,1.45898223e+00,1.10928312e+06
1.41655975e+02,3.13893437e+00,4.60754633e+00,1.23752367e+00,5.08639594e+05
1.55743378e+02,3.13843656e+00,3.74345112e+00,1.36872280e+00,1.51469875e+06
1.46901001e+02,6.23936416e-04,3.94305515e+00,1.35377145e+00,1.30151900e+06
1.58450974e+02,6.74133515e-03,3.49735546e+00,1.20283139e+00,4.07659656e+05
1.44924820e+02,4.23207227e-03,1.73507977e+00,1.35554624e+00,6.20465500e+05
1.64557510e+02,3.14036655e+00,6.23110771e-01,1.19531310e+00,9.48837250e+05
1.58099976e+02,3.13971901e+00,5.67869043e+00,1.13615811e+00,2.47213797e+05
1.69447281e+02,3.13956070e+00,4.07858372e+00,1.23705137e+00,6.28693500e+05
1.68329559e+02,1.52915146e-03,5.05400324e+00,1.25104260e+00,5.02281594e+05
1.49998840e+02,3.13926649e+00,5.49342155e-01,1.32592642e+00,7.44259375e+05
1.57550919e+02,3.13715839e+00,2.86086559e+00,1.43283558e+00,8.84135250e+05
1.47688843e+02,2.64008553e-03,3.30079937e+00,1.19874239e+00,6.83671438e+05
1.72908249e+02,3.13289928e+00,2.93026257e+00,1.24177873e+00,7.15461438e+05
2.00857407e+02,3.13187814e+00,4.51710415e+00,1.59781408e+00,1.31722688e+06
1.41568604e+02,7.49208406e-03,3.50605822e+00,1.38351321e+00,1.05019112e+06
1.50737793e+02,3.14007020e+00,4.65833902e+00,1.28212833e+00,5.55015562e+05
1.49914795e+02,3.13887596e+00,2.39452648e+00,1.29525554e+00,5.00785594e+05
1.50758530e+02,3.13720989e+00,4.67376757e+00,1.21871400e+00,6.03261500e+05
1.66125168e+02,1.25588849e-03,3.21750927e+00,1.41348135e+00,1.01503519e+06
1.72546524e+02,8.74794461e-03,2.13164043e+00,1.37937069e+00,1.54686275e+06
1.64917419e+02,3.14122915e+00,1.38108540e+00,1.23060405e+00,5.04899594e+05
1.40820145e+02,3.13828897e+00,1.91076660e+00,1.31385887e+00,1.50871475e+06
1.40910553e+02,1.13493688e-02,5.58876038e+00,1.29432607e+00,2.01735438e+06
1.60354538e+02,3.13912106e+00,4.43028164e+00,1.47516000e+00,1.55696075e+06
1.66672531e+02,1.88860367e-03,4.33666897e+00,1.14398348e+00,4.48425625e+05
1.55031464e+02,3.13699532e+00,3.15783596e+00,1.67615604e+00,2.36779200e+06
1.40110519e+02,1.51024165e-03,3.81846142e+00,1.09085453e+00,1.32021891e+05
1.74119980e+02,3.13526106e+00,2.06019878e+00,1.49120963e+00,6.81801438e+05
1.48228119e+02,4.14005574e-03,2.05950642e+00,1.10333657e+00,3.14533750e+05
1.44412018e+02,3.13826418e+00,1.61361790e+00,1.21401834e+00,6.48515500e+05
1.50348160e+02,4.56150062e-03,4.04806805e+00,1.56233370e+00,1.48328275e+06
1.40086029e+02,3.13999248e+00,2.89152050e+00,1.44720685e+00,9.72399188e+05
1.52507004e+02,2.81182607e-03,2.45910931e+00,1.42283797e+00,8.25791312e+05
1.68214554e+02,4.74005938e-03,3.70492935e-02,1.28628862e+00,5.90545500e+05
1.84298248e+02,1.23585295e-02,2.27014065e+00,1.32242572e+00,1.30488488e+06
1.43992584e+02,3.13546133e+00,5.98714495e+00,1.31485796e+00,1.04719912e+06
1.45342743e+02,3.13058615e+00,3.54582024e+00,1.20294464e+00,4.42441625e+05
1.42170471e+02,3.13503456e+00,2.86051464e+00,1.31094456e+00,4.88069594e+05
1.42062454e+02,3.13365436e+00,5.29031038e+00,1.07279539e+00,1.65681859e+05
1.51338409e+02,3.13594651e+00,1.41577816e+00,1.24256396e+00,2.03343638e+06
1.47306854e+02,8.96419864e-03,4.99838400e+00,1.17066646e+00,4.27107656e+05
1.40542252e+02,3.13422894e+00,4.59241533e+00,1.12672615e+00,2.48709797e+05
1.51695770e+02,8.66923016e-03,2.95774364e+00,1.28200865e+00,3.84471688e+05
1.69984833e+02,2.04921374e-03,4.22418880e+00,1.24804080e+00,5.06395594e+05
1.40487030e+02,3.10090828e+00,3.34060574e+00,1.62826097e+00,2.10786225e+06
1.44129974e+02,9.76844504e-03,6.27287388e+00,1.63473582e+00,2.20435425e+06
1.52758530e+02,3.13506174e+00,1.95727634e+00,1.21700037e+00,5.92789500e+05
1.51968384e+02,1.80693110e-03,8.48904610e-01,1.36134803e+00,1.24654100e+06
1.67298645e+02,3.13668394e+00,5.90992022e+00,1.81079113e+00,3.45949725e+06
1.67155365e+02,2.17510643e-03,7.81876564e-01,1.51134348e+00,1.23868700e+06
1.54454498e+02,4.81724041e-03,6.24205256e+00,1.28386974e+00,8.59451312e+05
1.49771667e+02,3.13648939e+00,2.73832607e+00,1.36028016e+00,7.11721438e+05
1.54443817e+02,3.13681817e+00,2.66028881e+00,1.24601281e+00,9.74269188e+05
1.58750183e+02,3.43921920e-03,1.90335369e+00,1.44255090e+00,1.72675662e+06
1.52292435e+02,5.21350931e-03,3.53485584e+00,1.34997785e+00,1.21475100e+06
1.42556091e+02,1.09824585e-03,3.50893497e+00,1.66152775e+00,1.64597262e+06
1.41772659e+02,7.15404050e-03,5.16438627e+00,1.17939460e+00,3.47445719e+05
1.78177979e+02,6.70224335e-03,4.80437279e-01,1.17650568e+00,3.44827719e+05
1.73981003e+02,5.64360386e-03,1.82090282e+00,1.23281443e+00,6.85167438e+05
1.43830002e+02,3.13420248e+00,2.21945763e-01,1.25212765e+00,1.00269319e+06
1.42296860e+02,3.13844609e+00,4.37284756e+00,1.45445859e+00,1.36098488e+06
1.46420334e+02,4.47061751e-03,1.80939960e+00,1.42726994e+00,1.06627312e+06
1.82644196e+02,3.14056563e+00,2.17847824e-02,1.42165864e+00,9.55195250e+05
1.55042343e+02,3.13886023e+00,2.45720959e+00,1.23065507e+00,1.06589912e+06
1.41226547e+02,3.13620281e+00,6.16531706e+00,1.22609377e+00,1.42493891e+05
1.65823425e+02,2.93715391e-03,2.38976574e+00,1.39875031e+00,1.30899888e+06
1.58915726e+02,3.13528371e+00,1.34007359e+00,1.39410841e+00,1.76789650e+06
1.54400208e+02,8.97279941e-03,1.30037785e+00,1.95662570e+00,3.87239275e+06
1.53476822e+02,7.09452573e-03,1.08314419e+00,1.66792786e+00,5.60700350e+06
1.79517776e+02,3.13186789e+00,2.34076500e-01,1.21538341e+00,6.36547500e+05
1.71635727e+02,1.77173433e-03,2.33425426e+00,1.66829789e+00,1.69197462e+06
1.42029663e+02,4.99118445e-03,3.24947453e+00,1.46325016e+00,1.15154500e+06
1.74916336e+02,3.13831854e+00,1.11986446e+00,1.36151254e+00,1.76752250e+06
1.57899017e+02,2.21740780e-03,5.91252375e+00,1.25426149e+00,8.04099375e+05
1.44963455e+02,3.13471556e+00,2.97284412e+00,1.08342290e+00,1.99341844e+05
1.64207199e+02,3.14060855e+00,4.00347710e-01,1.14334548e+00,4.48051625e+05
1.56609085e+02,6.27304288e-03,6.28256655e+00,1.44622731e+00,9.88481188e+05
1.56640808e+02,2.99565750e-03,3.71363735e+00,1.78720748e+00,2.47924400e+06
1.43647888e+02,2.60706316e-03,4.44013119e+00,1.36791861e+00,7.68569375e+05
1.48896408e+02,3.13645840e+00,4.94082880e+00,1.47879446e+00,3.12401950e+06
1.42851471e+02,2.84239347e-03,6.12634182e+00,1.20481932e+00,7.36779375e+05
1.71533691e+02,2.67967256e-03,1.02886105e+00,1.15294218e+00,3.54551719e+05
1.40828369e+02,3.14135575e+00,5.74713469e+00,1.32668650e+00,1.85616050e+06
1.92637329e+02,3.07994802e-03,1.54061413e+00,1.44118857e+00,1.52965875e+06
1.64262939e+02,1.84324139e-03,2.18392467e+00,1.24675667e+00,6.60109438e+05
1.58189072e+02,4.17764019e-03,5.88278055e+00,1.40459299e+00,1.06328112e+06
1.44927490e+02,2.90215528e-03,5.05988359e+00,1.38676119e+00,1.72451262e+06
1.40243469e+02,3.12590711e-02,4.49488735e+00,1.24472392e+00,7.98115375e+05
1.42468170e+02,5.57855144e-03,4.21710014e+00,1.42250156e+00,1.07038712e+06
1.84156815e+02,3.13817286e+00,1.66566753e+00,1.28510046e+00,8.08213312e+05
1.63963501e+02,3.13514805e+00,7.30647087e-01,1.47555447e+00,1.86812850e+06
1.43637039e+02,3.13618422e+00,2.24504471e-02,1.42314100e+00,2.60602975e+06
1.45133728e+02,3.13473845e+00,2.42397022e+00,1.40704298e+00,9.33129250e+05
1.41410736e+02,1.21537619e-03,5.41213751e+00,1.23908031e+00,6.61231438e+05
1.42130630e+02,3.13245010e+00,3.87609553e+00,1.35154247e+00,1.15565900e+06
1.47148254e+02,1.20860850e-02,2.77207661e+00,1.37584591e+00,1.54611475e+06
1.54360016e+02,3.13820171e+00,2.65412045e+00,1.16740143e+00,3.24631750e+05
1.74736908e+02,3.13681221e+00,3.12784863e+00,1.15387583e+00,3.57169719e+05
1.68575516e+02,3.13724780e+00,1.70352077e+00,1.27006805e+00,7.76049375e+05
1.94434479e+02,1.18618663e-02,5.16832590e+00,1.28584576e+00,1.35649688e+06
2.04506882e+02,3.13854551e+00,1.64621639e+00,1.48684502e+00,1.72376462e+06
1.62290070e+02,4.52352362e-03,5.77589083e+00,1.14858055e+00,4.98167594e+05
1.89727295e+02,3.13780928e+00,4.65135050e+00,1.41506219e+00,1.40885688e+06
1.44488098e+02,3.14115548e+00,4.00193882e+00,1.46608067e+00,6.41783500e+05
1.41565247e+02,3.13622952e+00,5.98040056e+00,1.30553997e+00,3.90829688e+05
1.40087814e+02,2.19770968e-02,4.46324539e+00,1.24378204e+00,6.43653500e+05
1.46276718e+02,3.11664888e-04,3.95113277e+00,1.48079014e+00,1.54237475e+06
1.42825226e+02,3.13839197e+00,3.91741276e+00,1.38264728e+00,1.25663900e+06
1.43446289e+02,7.05015333e-03,2.06376076e-01,1.15171134e+00,4.54409625e+05
1.50116638e+02,3.13549590e+00,2.04720783e+00,1.17653775e+00,9.12933250e+05
1.64962723e+02,3.13541174e+00,5.26658106e+00,1.66225517e+00,1.90365850e+06
1.55250900e+02,2.63322284e-03,7.71512985e-02,1.44777608e+00,1.62577662e+06
1.51745392e+02,2.88917869e-01,1.35652065e+00,1.43603921e+00,1.29703100e+06
1.46402527e+02,1.95464701e-03,8.99546623e-01,1.43207824e+00,1.28281900e+06
1.64685104e+02,1.54577503e-02,1.83008480e+00,1.21635377e+00,1.26337100e+06
1.49189041e+02,1.63666939e-03,4.76277399e+00,1.17007875e+00,4.38327656e+05
1.71717529e+02,4.08765598e-04,1.29054928e+00,1.27020669e+00,1.01952319e+06
1.50011932e+02,6.53225742e-03,4.17634106e+00,1.41166830e+00,9.00965250e+05
1.44692856e+02,6.41323999e-03,2.13936234e+00,1.16887748e+00,5.64739562e+05
1.46615906e+02,3.14153600e+00,2.33182049e+00,1.28344500e+00,7.73431375e+05
1.51044327e+02,3.13885546e+00,1.69986725e+00,1.70692086e+00,1.23532100e+06
1.51305573e+02,5.56460535e-03,1.71535206e+00,1.46202374e+00,7.19575438e+05
1.91831650e+02,3.13012671e+00,2.40000439e+00,1.70956457e+00,6.34939300e+06
1.41031937e+02,1.37563096e-03,3.42297840e+00,1.20897210e+00,5.09761594e+05
1.89452148e+02,3.13934207e+00,3.29262066e+00,1.43976951e+00,1.35163488e+06
1.43779251e+02,3.13970852e+00,6.13755083e+00,1.23598707e+00,5.44917562e+05
1.40070343e+02,3.11836529e+00,4.46383524e+00,1.31637216e+00,8.77029312e+05
1.51588364e+02,3.13227177e+00,4.53359509e+00,1.23902988e+00,4.83955594e+05
1.66942093e+02,3.13975000e+00,4.67188120e+00,1.19475245e+00,7.51365375e+05
1.43905869e+02,9.23131779e-03,4.40699577e-01,1.33597541e+00,1.21811700e+06
1.51313858e+02,7.32482318e-03,8.05157661e-01,1.66106379e+00,2.65689375e+06
1.53731949e+02,3.43645061e-03,2.30233288e+00,1.47186828e+00,1.53863475e+06
1.40905106e+02,3.14121342e+00,2.10453320e+00,1.62771010e+00,2.62846975e+06
1.48962784e+02,3.13584375e+00,3.78802586e+00,1.24105215e+00,5.26591562e+05
1.42921738e+02,1.33097742e-03,1.52388287e+00,1.24387479e+00,7.02745438e+05
1.47545120e+02,3.13660049e+00,3.73176479e+00,1.23187089e+00,5.74837500e+05
1.43751648e+02,2.61755689e-04,2.44277883e+00,1.81807756e+00,2.26943025e+06
1.66895599e+02,3.13503313e+00,3.51035118e-01,1.23076081e+00,7.79789375e+05
1.54128677e+02,3.13472486e+00,4.36175823e+00,1.27231765e+00,1.79856450e+06
1.82707199e+02,1.92478928e-03,1.74394131e+00,1.13157403e+00,2.03081828e+05
1.55425095e+02,3.13922572e+00,5.61470652e+00,1.51197660e+00,1.57491275e+06
1.49354904e+02,3.08769393e+00,3.49213696e+00,1.42392838e+00,1.20427900e+06
1.54514160e+02,3.12331510e+00,7.95813560e-01,1.26403666e+00,6.68711438e+05
1.43359848e+02,3.13766956e+00,2.15306044e+00,1.20584977e+00,6.67215438e+05
1.53710648e+02,4.35519451e-03,1.64572620e+00,1.35011923e+00,1.10329912e+06
1.41125473e+02,1.73101795e-03,5.68588877e+00,1.33128691e+00,9.39113250e+05
1.90616333e+02,3.12607670e+00,1.53390789e+00,1.34182978e+00,1.23494700e+06
1.42420685e+02,7.12334225e-03,2.16205502e+00,1.37381339e+00,9.19291250e+05
1.97034546e+02,3.13943982e+00,7.93925285e-01,1.30164266e+00,1.15117100e+06
1.69273499e+02,4.71058488e-03,5.79812479e+00,1.26012695e+00,9.00965250e+05
1.50520905e+02,6.42425474e-03,9.42523003e-01,1.31105793e+00,8.82265250e+05
1.61727264e+02,1.67739007e-03,7.87001610e-01,1.28110278e+00,5.82691500e+05
1.45599594e+02,3.13912225e+00,2.17549801e+00,1.21035993e+00,6.94891438e+05
1.58174911e+02,5.15614403e-03,4.33402061e-01,1.20736933e+00,8.32149312e+05
1.61461060e+02,3.13493538e+00,1.50038433e+00,1.36362147e+00,1.00306719e+06
1.45278885e+02,3.13711548e+00,1.86967850e-02,1.49923396e+00,1.38454688e+06
1.65807526e+02,2.83372705e-03,9.29518700e-01,1.30630815e+00,1.18071700e+06
1.43175659e+02,2.74195708e-03,5.88822222e+00,1.13868809e+00,6.14855500e+05
1.53686279e+02,3.13426971e+00,3.68709469e+00,1.33547902e+00,1.21437700e+06
1.46156754e+02,4.30425536e-03,4.86595201e+00,1.21250796e+00,4.76475625e+05
1.43339294e+02,8.08607507e-03,4.84422112e+00,1.43150532e+00,1.15939900e+06
1.68338486e+02,3.13993430e+00,3.37866783e-01,1.26024902e+00,6.36547500e+05
1.62099579e+02,3.13749218e+00,2.00689030e+00,1.40798652e+00,1.97247438e+06
1.44243240e+02,8.70284718e-03,1.96149302e+00,1.42642009e+00,9.92969188e+05
1.44143021e+02,1.60756372e-02,1.32813358e+00,1.44726217e+00,1.35462688e+06
1.65602890e+02,2.03546486e-03,4.39857006e+00,1.18473244e+00,2.95459750e+05
1.69129425e+02,2.61356425e-03,5.00564814e+00,1.41425586e+00,1.14780512e+06
1.71392334e+02,1.45741506e-03,5.86888170e+00,1.22789228e+00,6.90029438e+05
1.46935135e+02,3.13955808e+00,6.33790016e-01,1.22996759e+00,7.90635375e+05
1.49102310e+02,3.13614941e+00,1.12160778e+00,1.44576705e+00,1.10741312e+06
1.47309555e+02,6.47925946e-04,4.62431574e+00,1.64719486e+00,2.23951025e+06
1.56110687e+02,4.87595238e-03,9.66427803e-01,1.21716547e+00,6.82923438e+05
1.49977127e+02,3.13834023e+00,2.84917831e-01,1.37632465e+00,5.71845562e+05
1.53264328e+02,3.48309608e-04,1.32817364e+00,1.18830180e+00,2.56563797e+05
1.43006409e+02,4.17615753e-03,1.27066326e+00,1.40976763e+00,6.04383500e+05
1.49516449e+02,4.90169553e-03,5.00465250e+00,1.20544386e+00,4.26359656e+05
1.55030731e+02,3.13650918e+00,5.51043510e-01,1.18487632e+00,3.35477719e+05
1.45334152e+02,4.95812809e-03,3.65262127e+00,1.27929533e+00,9.31259250e+05
1.52945480e+02,4.04902734e-03,2.16000557e-01,1.39214230e+00,1.30862488e+06
1.65760757e+02,5.74152684e-04,4.98772478e+00,1.62366366e+00,1.72825262e+06
1.48274551e+02,7.34062027e-03,3.61117840e-01,1.24743903e+00,4.46555625e+05
1.41360336e+02,1.63310324e-03,5.84788942e+00,1.35049820e+00,8.34767312e+05
1.40693451e+02,9.82939452e-03,4.50589943e+00,1.35913932e+00,8.31027312e+05
1.80708252e+02,3.13698769e+00,4.13679028e+00,1.49951351e+00,1.16650500e+06
1.46763214e+02,1.15956385e-02,4.83021688e+00,1.12157893e+00,2.45343797e+05
1.40349548e+02,3.13210511e+00,3.37884331e+00,1.42943096e+00,8.23173312e+05
1.72643417e+02,2.42205476e-03,3.47399807e+00,1.11198735e+00,2.46839797e+05
1.55919846e+02,3.13869786e+00,5.29770517e+00,1.25915480e+00,5.17241562e+05
1.43820953e+02,1.09488629e-02,5.19461155e-01,1.88439620e+00,3.35066325e+06
1.61573471e+02,6.12099981e-03,2.31451321e+00,1.73416984e+00,8.10868750e+06
1.54048218e+02,3.13657331e+00,1.65020370e+00,1.18946087e+00,3.39591719e+05
1.41959244e+02,3.77139659e-03,3.24777603e-01,1.41414511e+00,1.36173288e+06
1.50265167e+02,3.13480139e+00,3.02845478e+00,1.32168412e+00,1.82661450e+06
1.67744003e+02,3.13740158e+00,4.83527613e+00,1.19621897e+00,8.36263312e+05
1.53737747e+02,1.73993257e-03,4.51072216e+00,1.12965143e+00,1.49225875e+05
1.62530975e+02,3.13198352e+00,1.39638042e+00,1.38234866e+00,1.57640875e+06
1.43047394e+02,7.14368699e-03,9.17157173e-01,1.15434480e+00,3.60909719e+05
1.66549973e+02,7.30965240e-03,4.95162439e+00,1.20422041e+00,3.79983688e+05
1.45698547e+02,3.13988924e+00,4.54611111e+00,1.44670296e+00,2.15872625e+06
1.51004578e+02,2.76634004e-03,5.98533487e+00,1.25707650e+00,6.59361438e+05
