# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.43960770e+02,3.13382411e+00,5.10192871e-01,6.04786932e-01,6.16688080e+07
1.65802795e+02,3.13809013e+00,4.98549461e-01,1.15682399e+00,2.87927400e+07
1.40057953e+02,1.53141928e+00,1.60565031e+00,2.70505082e-02,1.29291690e+07
1.40024780e+02,1.40077257e+00,5.61693430e+00,1.63374826e-01,6.00018920e+07
1.40517349e+02,1.18737900e+00,3.13900638e+00,2.59036422e-02,1.77264640e+07
1.40265839e+02,5.73020399e-01,1.41184211e+00,1.16827741e-01,1.65853900e+07
1.44545120e+02,6.28095167e-03,4.56067848e+00,5.05738437e-01,3.78966400e+07
1.45420059e+02,7.13136746e-03,1.50895691e+00,7.64060318e-01,7.48111600e+07
1.40149582e+02,2.79093480e+00,1.56809592e+00,4.99098487e-02,1.97456880e+07
1.53588928e+02,4.78440383e-03,5.72534037e+00,9.82420564e-01,4.96989480e+07
1.40682526e+02,3.25484714e-03,6.00295305e+00,2.57175028e-01,2.53422200e+07
1.40009705e+02,3.12078762e+00,2.35907346e-01,3.04308772e-01,2.96533140e+07
1.43145081e+02,3.13883185e+00,5.39086342e-01,4.97847557e-01,4.42161120e+07
1.40091660e+02,1.77538300e+00,2.36451435e+00,7.89355636e-02,2.71045060e+07
1.40610291e+02,3.13654113e+00,5.89655209e+00,4.83874321e-01,4.61788640e+07
1.40351852e+02,2.94692254e+00,4.25650120e+00,2.94966828e-02,2.00699460e+07
1.40511810e+02,3.11886334e+00,5.76984310e+00,2.91236281e-01,5.23143280e+07
1.40206909e+02,3.11809301e+00,2.40259290e+00,4.80015218e-01,2.12300920e+07
1.40269135e+02,7.75308348e-03,4.88560915e+00,2.38148570e-01,6.44483760e+07
1.40717438e+02,4.86280071e-03,4.94446182e+00,3.73656601e-01,5.93941440e+07
1.45036285e+02,3.13561749e+00,3.81979656e+00,5.06476641e-01,6.15188360e+07
1.40001617e+02,4.95473206e-01,3.92941713e+00,2.14219198e-01,5.80182000e+07
1.40012146e+02,2.59810853e+00,5.17996264e+00,2.43790656e-01,6.00516360e+07
1.56916489e+02,3.13935542e+00,5.23597288e+00,6.56070054e-01,2.93230720e+07
1.40225418e+02,3.12865543e+00,6.65647447e-01,6.14027500e-01,2.47206320e+07
1.41098373e+02,3.14108396e+00,1.94382286e+00,5.24776161e-01,7.71052720e+07
1.41525208e+02,1.40858507e-02,2.55134416e+00,4.55823869e-01,5.06346960e+07
1.40021744e+02,1.22688127e+00,1.46278942e+00,2.50918102e-02,1.84595020e+07
1.40335342e+02,3.12945318e+00,1.91449627e-01,3.92011613e-01,6.46308880e+07
1.40673843e+02,3.13457012e+00,5.20034933e+00,3.08946848e-01,3.62596440e+07
1.42087051e+02,3.13739944e+00,4.79197502e+00,5.22617936e-01,2.12659960e+07
1.40008667e+02,9.17140096e-02,2.11356688e+00,5.03456853e-02,3.82863480e+07
1.40932053e+02,1.10562118e-02,3.66392541e+00,4.96961951e-01,2.80402540e+07
1.40236282e+02,8.56941104e-01,2.12850761e+00,2.78310701e-02,2.15345280e+07
1.40691010e+02,2.04130774e-03,5.48810482e+00,4.01622802e-01,4.53564400e+07
1.45142914e+02,1.66656543e-03,9.79372501e-01,4.69927222e-01,3.77040320e+07
1.41742172e+02,8.43222626e-03,2.78450871e+00,4.69226390e-01,1.99218420e+07
1.40133682e+02,5.44738412e-01,2.97732615e+00,1.02382049e-01,2.44816460e+07
1.40067993e+02,4.93648857e-01,2.59224200e+00,9.49361920e-02,3.70861840e+07
1.40372040e+02,2.87238574e+00,1.86370194e+00,2.90501237e-01,2.48163760e+07
1.40072784e+02,2.11930823e+00,5.15741777e+00,6.53540492e-02,4.85993920e+07
1.41632187e+02,2.48605479e-03,3.82054567e+00,4.21556979e-01,5.48534120e+07
1.49275421e+02,3.13919234e+00,4.06409550e+00,8.98238897e-01,6.61721400e+07
1.44785736e+02,7.19844317e-03,8.24345589e-01,6.68310642e-01,5.15857760e+07
1.40310776e+02,5.58609128e-01,5.46082449e+00,7.60121867e-02,3.87994760e+07
1.52897003e+02,1.97264366e-03,3.64933491e+00,6.54265165e-01,2.68247540e+07
1.54183899e+02,6.19668106e-04,5.33173561e-01,7.73967445e-01,3.18105440e+07
1.40408432e+02,8.06605756e-01,3.62018204e+00,5.92889488e-02,3.03511980e+07
1.40072922e+02,1.83055234e+00,5.72901785e-01,3.15484226e-01,4.64492680e+07
1.40259186e+02,9.78922471e-02,5.58584881e+00,2.71143585e-01,2.24123060e+07
1.40075317e+02,2.14307022e+00,3.47536016e+00,1.46655843e-01,4.67084480e+07
1.40260178e+02,1.34263182e+00,2.40296364e+00,4.81582344e-01,7.54009600e+07
1.40201233e+02,3.09346223e+00,4.43627787e+00,3.29317749e-02,1.44565840e+07
1.43752487e+02,3.13941455e+00,6.19478893e+00,4.33762968e-01,2.91446740e+07
1.40180298e+02,2.23953867e+00,3.09547138e+00,3.20310965e-02,1.89232620e+07
1.40063461e+02,4.95090010e-03,4.08828586e-01,4.33805823e-01,4.87388920e+07
1.40112732e+02,1.67414176e+00,5.68566859e-01,9.39616710e-02,2.59043400e+07
1.40072830e+02,3.13748121e+00,2.62193966e+00,4.41745162e-01,2.50078640e+07
1.40013412e+02,2.78001636e-01,6.00695992e+00,6.67054579e-02,3.91843240e+07
1.40177811e+02,2.15146255e+00,3.36820006e+00,8.12688246e-02,1.98227320e+07
1.41614883e+02,8.42983741e-03,3.26396847e+00,5.21596014e-01,9.18842480e+07
1.58321014e+02,1.34900003e-03,1.75857449e+00,7.13673294e-01,4.33581600e+07
1.40534241e+02,2.06230525e-02,2.78985333e+00,2.74429262e-01,1.41416760e+07
1.40329529e+02,4.22386313e-03,3.57972717e+00,4.58894253e-01,5.55030520e+07
1.40316269e+02,3.56813669e-01,7.65711427e-01,3.90172005e-02,4.14548760e+07
1.43499176e+02,4.86443564e-03,4.48552752e+00,4.33953285e-01,4.98343360e+07
1.52269791e+02,1.06905855e-03,3.35173130e+00,4.01533425e-01,3.99566320e+07
1.42678665e+02,7.74083659e-03,1.45469093e+00,5.99029183e-01,7.66639520e+07
1.45015274e+02,3.13887191e+00,3.47999048e+00,9.09569740e-01,5.65180840e+07
1.41190842e+02,5.16458740e-03,6.92288339e-01,5.82833350e-01,7.84542880e+07
1.40060211e+02,1.33974457e+00,2.10111356e+00,1.91381261e-01,4.01305400e+07
1.40187363e+02,6.69354558e-01,9.30352688e-01,1.91335618e-01,8.34475600e+07
1.49808548e+02,7.14697503e-03,2.19235420e-02,7.30593026e-01,6.33589160e+07
1.40225586e+02,7.27489114e-01,5.90144348e+00,1.17416337e-01,3.62798400e+07
1.40301666e+02,6.42062366e-01,5.67562723e+00,1.84384316e-01,3.76576560e+07
1.42069733e+02,1.62769575e-02,6.27202177e+00,4.87303436e-01,1.35870350e+07
1.48354675e+02,3.14098191e+00,2.27769089e+00,7.24244177e-01,1.16944096e+08
1.76233810e+02,3.13668728e+00,5.21659851e-04,7.92594850e-01,6.08172120e+07
1.40755478e+02,2.97227836e+00,2.38650417e+00,1.08597040e-01,3.64081240e+07
1.41904327e+02,7.78461061e-03,2.56115794e+00,3.60543638e-01,2.29826560e+07
1.40258575e+02,2.90837765e+00,3.96322370e+00,2.09110394e-01,1.88716500e+07
1.42632690e+02,3.13815904e+00,8.77033591e-01,2.58395910e-01,5.81023480e+07
1.40780212e+02,1.42316381e-02,2.56459713e+00,5.73890984e-01,3.66684280e+07
1.40580338e+02,2.40082502e+00,8.74413908e-01,1.27924606e-01,2.95063320e+07
1.40056396e+02,3.10877681e+00,7.26489365e-01,4.62263912e-01,2.49899120e+07
1.53782852e+02,3.83051531e-03,2.45370388e+00,6.38132811e-01,5.42800720e+07
1.44221786e+02,6.21236349e-03,4.91604280e+00,6.67098463e-01,3.76116520e+07
1.52243057e+02,3.14024067e+00,5.57112551e+00,9.13588345e-01,5.63333320e+07
1.40250946e+02,7.86137488e-03,7.52383247e-02,9.07062709e-01,5.28439120e+07
1.40173386e+02,3.13162398e+00,4.54720068e+00,2.55632937e-01,2.34482840e+07
1.44698166e+02,3.13359714e+00,1.25730467e+00,8.55021775e-01,4.47079240e+07
1.40540314e+02,2.98229194e+00,2.81507325e+00,2.61022877e-02,1.57524930e+07
1.40178650e+02,1.58723295e-02,2.57850885e+00,8.77503574e-01,3.15270520e+07
1.40187576e+02,2.87450385e+00,2.70493865e-01,2.42786109e-01,7.22630960e+07
1.52456833e+02,9.19214450e-03,1.01052284e-01,6.36843443e-01,2.92452800e+07
1.40206375e+02,3.12898397e+00,5.59274960e+00,5.10667622e-01,2.52416140e+07
1.53227844e+02,6.37032837e-03,1.71281815e+00,4.31567043e-01,2.51361460e+07
1.40086609e+02,2.21694279e-02,3.74409485e+00,6.81348085e-01,8.45789120e+07
1.56471954e+02,5.78002830e-04,2.70568371e+00,6.47614360e-01,9.10068400e+07
1.41109283e+02,3.13232493e+00,5.09179020e+00,8.40705574e-01,4.33248720e+07
1.40100098e+02,2.38918567e+00,1.66159558e+00,2.19052032e-01,4.89681560e+07
1.46076508e+02,3.13314676e+00,1.18645668e+00,9.90583360e-01,4.05924320e+07
1.44522446e+02,5.33353630e-03,2.70421219e+00,4.96121734e-01,6.90332400e+07
1.41471161e+02,1.11538619e-02,5.62993526e-01,3.90939593e-01,2.18733720e+07
1.40673553e+02,3.13026667e+00,4.24485016e+00,5.36854625e-01,4.18442080e+07
1.59420517e+02,7.50233093e-03,4.39556789e+00,1.14370835e+00,3.07711980e+07
1.41052994e+02,2.50060647e-03,4.44438410e+00,3.32533062e-01,4.01436320e+07
1.40039749e+02,1.31510448e+00,1.35791194e+00,2.60961670e-02,2.07012580e+07
1.40741867e+02,3.13442564e+00,3.57856083e+00,5.28048158e-01,5.19590280e+07
1.40409851e+02,7.07417205e-02,5.78168869e+00,3.09593648e-01,4.14526320e+07
1.40021683e+02,3.09172226e-03,4.97185081e-01,4.61541981e-01,4.57038840e+07
1.40151352e+02,2.31251955e+00,3.52839565e+00,7.32190460e-02,2.55696120e+07
1.40052612e+02,7.73125514e-03,3.63050771e+00,6.17262781e-01,3.51649480e+07
1.43151627e+02,4.12462279e-03,4.84400415e+00,3.36555868e-01,5.17106920e+07
1.40324783e+02,2.11314392e+00,3.70595455e-01,4.53313552e-02,2.59047140e+07
1.41022675e+02,1.19332643e-02,3.99187207e+00,3.22075516e-01,3.60217800e+07
1.45742920e+02,2.47180439e-03,1.28085756e+00,2.73062944e-01,1.77395540e+07
1.43276306e+02,3.12952924e+00,4.27112675e+00,6.73892796e-01,4.76673840e+07
1.40642242e+02,2.35463157e-02,1.16138995e+00,4.88622904e-01,3.12656260e+07
1.40163391e+02,1.70430407e-01,5.31921625e+00,2.77128458e-01,4.53130560e+07
1.42688919e+02,6.73495373e-03,4.21224403e+00,5.11720836e-01,4.83005640e+07
1.44034195e+02,5.24221594e-03,5.57329512e+00,3.91816914e-01,5.04473240e+07
1.44353317e+02,3.13516831e+00,9.17654037e-01,4.17292625e-01,5.52132000e+07
1.40391144e+02,5.58512611e-03,5.35873353e-01,5.69559336e-01,4.69208800e+07
1.40101944e+02,1.48436594e+00,5.58369827e+00,3.71063910e-02,3.55310920e+07
1.40150330e+02,1.56596816e+00,5.20805216e+00,1.24183401e-01,3.38724040e+07
1.40298660e+02,6.06051087e-01,5.37680101e+00,4.05411690e-01,4.36884000e+07
1.40025635e+02,2.90732265e+00,1.15417528e+00,3.89081948e-02,1.29493650e+07
1.40019577e+02,2.61319947e+00,1.40781939e+00,1.57304287e-01,5.98014280e+07
1.40793976e+02,3.13579416e+00,2.97740102e+00,2.90898800e-01,3.06844300e+07
1.42302643e+02,5.02251089e-03,5.55736494e+00,4.22957271e-01,3.38185480e+07
1.40077957e+02,1.05613971e+00,2.89430404e+00,1.69021592e-01,2.99072600e+07
1.40065369e+02,3.13758254e+00,1.90488338e-01,4.43043232e-01,1.49016440e+07
1.40431854e+02,1.63890374e+00,2.38636589e+00,5.87725863e-02,1.81812480e+07
1.44271027e+02,3.13679719e+00,6.76761806e-01,3.07075053e-01,3.26464340e+07
1.41143967e+02,1.08892918e-02,4.17698383e+00,3.61656874e-01,3.39150400e+07
1.62376129e+02,3.14097118e+00,3.29475689e+00,9.91035759e-01,3.03605480e+07
1.51033859e+02,1.57692540e-03,3.35483074e+00,8.50099504e-01,5.46776320e+07
1.44200836e+02,2.65076151e-03,1.18764877e+00,4.43334103e-01,6.09110880e+07
1.40154266e+02,1.64987159e+00,8.19446564e-01,3.51946019e-02,1.92938960e+07
1.40019562e+02,8.96747291e-01,3.49382758e+00,2.09264010e-01,6.68962040e+07
1.40116470e+02,1.65370858e+00,4.83200216e+00,1.88518360e-01,3.43234480e+07
1.40664688e+02,1.49728858e+00,6.04126501e+00,4.98809032e-02,4.13718480e+07
1.40807281e+02,3.13554049e+00,3.04889858e-01,3.32675040e-01,3.38148080e+07
1.49297485e+02,3.14123917e+00,1.51295185e+00,5.39236307e-01,2.94191900e+07
1.43304642e+02,3.13555527e+00,1.30687761e+00,2.98412830e-01,4.72503720e+07
1.40419785e+02,3.95147363e-03,3.85560083e+00,2.22250655e-01,3.96054440e+07
1.45891647e+02,4.44790302e-03,3.96214962e+00,6.74018443e-01,3.18580420e+07
1.42416046e+02,1.46250799e-02,4.49650288e+00,1.73306987e-01,3.23457380e+07
1.40537811e+02,3.13464832e+00,2.86567831e+00,3.21577996e-01,8.15233280e+07
1.40147568e+02,2.05455995e+00,9.36720550e-01,5.91706395e-01,1.02002808e+08
1.48402542e+02,7.47130625e-03,3.92792702e-01,5.48269808e-01,4.08452560e+07
1.40171783e+02,2.21500206e+00,4.40101004e+00,6.71713576e-02,3.11238800e+07
1.40085297e+02,1.68328679e+00,2.67642951e+00,1.67587072e-01,3.42430400e+07
1.40855682e+02,1.45727303e-02,5.94081450e+00,2.43915245e-01,3.84026640e+07
1.44915588e+02,3.91077762e-03,4.83558083e+00,3.19537729e-01,2.99427900e+07
1.40052383e+02,8.61862719e-01,5.34261751e+00,3.87515314e-02,2.42815560e+07
1.42329422e+02,3.13856530e+00,4.43303967e+00,3.80677223e-01,2.43829100e+07
1.40249207e+02,8.46567214e-01,3.25093126e+00,2.98992932e-01,4.34808320e+07
1.40133881e+02,2.99271035e+00,4.23212004e+00,1.61766827e-01,2.99031460e+07
1.40336548e+02,1.04675749e-02,4.56449986e+00,4.41703022e-01,7.75959600e+07
1.42394485e+02,9.03816335e-03,5.03246164e+00,4.43687052e-01,5.31939760e+07
1.40279236e+02,2.08656096e+00,4.15845013e+00,1.59258217e-01,5.72582320e+07
1.41856583e+02,3.13241863e+00,1.78853166e+00,5.23080826e-01,3.46372320e+07
1.40153748e+02,9.25907016e-01,5.44214869e+00,7.25798085e-02,1.99076300e+07
1.44687317e+02,3.13479495e+00,5.44555664e+00,1.12516987e+00,6.94756800e+07
1.45708969e+02,3.13933086e+00,1.52832603e+00,4.25776154e-01,3.97008160e+07
1.48986633e+02,3.13492513e+00,4.98162746e+00,9.67446268e-01,5.04383480e+07
1.40659927e+02,1.62299499e-02,1.30096829e+00,1.74354568e-01,8.10094560e+07
1.40513443e+02,9.09860525e-03,4.16863155e+00,3.72839153e-01,5.15158400e+07
1.40110001e+02,1.35757649e+00,1.77562702e+00,2.31191590e-01,4.16074680e+07
1.40546906e+02,2.49955440e+00,1.38828170e+00,2.59604126e-01,3.22256840e+07
1.42664719e+02,6.82569249e-03,1.37309599e+00,7.13936746e-01,9.21800800e+07
1.40670471e+02,4.93386667e-03,1.36142313e+00,7.29494035e-01,3.46447120e+07
1.55114014e+02,3.13785982e+00,5.98721504e-01,8.67744625e-01,3.26393280e+07
1.40007401e+02,2.68661046e+00,4.39719534e+00,2.83820063e-01,3.22305460e+07
1.43671173e+02,6.13518059e-03,4.32202291e+00,4.07046378e-01,5.19212560e+07
1.48921844e+02,1.34546857e-03,4.68329191e+00,5.94737828e-01,4.06578800e+07
1.41552246e+02,6.19316148e-03,5.39026833e+00,4.90516216e-01,2.29007500e+07
1.40594437e+02,2.72096246e-02,4.38172817e+00,1.57934979e-01,2.40332200e+07
1.41231567e+02,1.01387827e-02,1.24832654e+00,7.34632075e-01,4.34108920e+07
1.40011902e+02,2.50178909e+00,2.07489204e+00,9.36256796e-02,3.08785360e+07
1.40279022e+02,1.68529058e+00,6.02056360e+00,9.04228389e-02,5.17436040e+07
1.40157791e+02,9.11472976e-01,9.59436715e-01,8.11666399e-02,2.70974000e+07
1.40170593e+02,1.66423988e+00,3.01656699e+00,1.30006686e-01,6.04353600e+07
1.46333725e+02,1.74096529e-03,4.41809368e+00,4.09022361e-01,7.58460160e+07
1.47153168e+02,3.13872123e+00,2.84922361e+00,6.98128223e-01,3.31479660e+07
1.40625839e+02,2.27147937e-01,3.93676829e+00,2.85737902e-01,4.05935520e+07
1.44122620e+02,3.13898826e+00,3.30473232e+00,4.28699613e-01,5.29830400e+07
1.40129333e+02,1.79072213e+00,5.57971048e+00,1.25124112e-01,2.89490720e+07
1.58394684e+02,5.50980540e-03,2.59703159e+00,6.45455360e-01,3.19777220e+07
1.40235657e+02,5.25797248e-01,8.62966895e-01,5.94810694e-02,3.81532040e+07
1.42299850e+02,7.84549862e-03,3.91204286e+00,3.10653865e-01,9.91723760e+07
1.42475494e+02,3.13634920e+00,2.37647367e+00,6.58002019e-01,2.32665220e+07
1.62050888e+02,6.20109681e-03,3.32593060e+00,7.26273417e-01,6.31850040e+07
1.40085236e+02,1.78034768e-01,2.02899432e+00,1.28255010e-01,2.78816780e+07
1.41169357e+02,3.13406563e+00,4.05030441e+00,2.56369710e-01,3.71172240e+07
1.42326385e+02,3.13018250e+00,8.74545097e-01,3.07445318e-01,4.33895760e+07
1.40875153e+02,3.12562180e+00,2.74683285e+00,4.10901010e-01,3.22058620e+07
1.40104904e+02,2.25253487e+00,8.84124517e-01,6.35570958e-02,2.05318360e+07
1.40148712e+02,2.31173182e+00,5.39535618e+00,3.81141715e-02,2.06388000e+07
1.44305313e+02,5.05733443e-03,3.77783680e+00,5.44567347e-01,4.19911880e+07
1.40206207e+02,3.12792039e+00,2.65412164e+00,5.44322491e-01,3.69294760e+07
1.43300323e+02,4.83394042e-03,1.92822647e+00,6.74226284e-01,3.02064600e+07
1.41945572e+02,4.67629125e-03,1.73424721e-01,6.15167916e-01,7.40280000e+07
1.40174911e+02,3.13092470e+00,1.73132801e+00,8.12293589e-01,2.21624740e+07
1.41394043e+02,1.13757672e-02,2.71143699e+00,2.41292611e-01,6.27549040e+07
1.40080917e+02,2.77454591e+00,6.06995249e+00,3.11028719e-01,6.36038840e+07
1.40224396e+02,7.98450224e-03,3.80107975e+00,4.74466830e-01,2.16040920e+07
1.42708725e+02,3.13762808e+00,3.20299864e-01,2.44104266e-01,3.71318120e+07
1.40282730e+02,9.45154250e-01,5.94858050e-01,2.74737537e-01,6.15711960e+07
1.63536560e+02,3.13091254e+00,5.30917168e-01,6.78732395e-01,4.26524200e+07
1.41173904e+02,9.68902837e-03,2.02764511e+00,1.01383710e+00,5.81547080e+07
1.40499435e+02,2.25510502e+00,2.71953917e+00,3.20610106e-01,5.75559360e+07
1.43888290e+02,3.13886881e+00,5.51415873e+00,5.28098285e-01,6.62993000e+07
1.40069351e+02,2.59555355e-02,1.88214254e+00,2.69894540e-01,3.02950980e+07
1.40073044e+02,1.54839361e+00,3.38897467e-01,4.37466800e-02,3.51634520e+07
1.40221954e+02,2.62991190e+00,5.92297745e+00,3.56905535e-02,8.27848300e+06
1.54228851e+02,1.58703059e-03,1.06409550e+00,7.19534278e-01,3.75929520e+07
1.49615402e+02,3.14145589e+00,3.03256035e-01,5.62183440e-01,3.16643100e+07
1.43007370e+02,5.82088483e-03,2.84440303e+00,1.99663967e-01,2.42804340e+07
1.58824799e+02,1.91361550e-03,1.81234264e+00,8.60008180e-01,5.62903200e+07
1.40120880e+02,1.99300683e+00,2.85324264e+00,2.82166302e-01,5.31442360e+07
1.52377182e+02,2.56911083e-03,4.88031387e-01,1.10679901e+00,3.59716640e+07
1.59623688e+02,4.99119516e-03,6.05727434e+00,7.62487888e-01,7.04376080e+07
1.40034821e+02,1.62876487e+00,4.27215481e+00,1.54664084e-01,5.59211840e+07
1.40319244e+02,2.98836899e+00,3.37144375e+00,1.82628721e-01,2.41629980e+07
1.40135101e+02,2.30824924e+00,4.64492828e-01,4.28418130e-01,5.70132600e+07
1.50761475e+02,3.13526773e+00,2.95566463e+00,5.62329531e-01,5.88297760e+07
1.40148575e+02,2.72529531e+00,1.87405682e+00,5.36217213e-01,8.41016880e+07
1.40044083e+02,5.86816609e-01,2.79658723e+00,9.66181159e-02,2.60105560e+07
1.40741058e+02,1.20703280e-02,1.71991825e+00,3.65973860e-01,7.14945280e+07
1.40274841e+02,2.88878036e+00,3.91991854e+00,3.55088055e-01,3.83892000e+07
1.40229965e+02,3.00059772e+00,4.02002668e+00,2.37740487e-01,1.97210040e+07
1.40990631e+02,3.13476062e+00,5.91633701e+00,5.57718515e-01,1.29212784e+08
1.45356735e+02,7.10320799e-03,4.25754690e+00,5.31283736e-01,2.93799200e+07
1.65470200e+02,3.14112139e+00,4.23169422e+00,6.49762809e-01,6.03886080e+07
1.40069702e+02,2.70486045e+00,2.84995627e+00,5.42360395e-02,2.76052920e+07
1.44739014e+02,9.67546552e-03,6.27148676e+00,4.76728380e-01,3.20704740e+07
1.43310516e+02,3.13071847e+00,4.33195066e+00,6.36940777e-01,6.17570720e+07
1.40002975e+02,3.06804848e+00,2.07709599e+00,1.87052175e-01,5.26221320e+07
1.46244583e+02,3.13808346e+00,2.89797187e+00,6.21474862e-01,3.00505020e+07
1.40154694e+02,2.37039733e+00,5.73591757e+00,3.30365449e-02,2.84696040e+07
1.40002014e+02,3.01986194e+00,3.88252521e+00,6.52401149e-02,1.32444510e+07
1.42964249e+02,3.13525176e+00,2.15861368e+00,5.01980722e-01,4.70581360e+07
1.40033554e+02,2.43724442e+00,8.87185693e-01,8.12324658e-02,4.88155640e+07
1.51584137e+02,7.21034710e-04,2.01144505e+00,7.52076864e-01,3.49446600e+07
1.40455124e+02,2.03486443e+00,4.90923500e+00,2.23578289e-02,1.39733770e+07
1.42586807e+02,1.45434996e-03,6.12899113e+00,5.24696231e-01,4.23936120e+07
1.40192230e+02,1.51085758e+00,2.71973419e+00,9.29471180e-02,3.64653440e+07
1.40624954e+02,3.11020088e+00,4.08759069e+00,4.95047897e-01,2.65569700e+07
1.40046463e+02,1.96734560e+00,6.25450420e+00,2.50694633e-01,3.44850160e+07
1.40208466e+02,2.30258965e+00,2.44125748e+00,2.56518692e-01,2.74508300e+07
1.47450531e+02,2.48093670e-03,2.16649818e+00,4.81836975e-01,3.64111160e+07
1.40182159e+02,2.56237769e+00,6.20976305e+00,4.59366143e-02,2.06474020e+07
1.40991501e+02,3.11514258e+00,2.52793813e+00,2.14029267e-01,3.70674840e+07
1.40849976e+02,9.70390625e-03,2.34784555e+00,3.53757083e-01,7.59671920e+07
1.42563736e+02,3.13572383e+00,4.53240967e+00,2.56947428e-01,3.01267980e+07
1.40257019e+02,1.13592232e-02,4.97239208e+00,3.50346774e-01,3.35799360e+07
1.40025513e+02,9.31815743e-01,4.25445586e-01,4.66236234e-01,3.68277480e+07
1.46580734e+02,7.45542021e-03,3.95213890e+00,6.68982685e-01,6.67817600e+07
1.40374329e+02,1.88417935e+00,2.53270102e+00,1.32375091e-01,6.27463040e+07
1.40235519e+02,1.05239165e+00,1.73893881e+00,6.92500100e-02,3.69253640e+07
1.49521118e+02,2.13411916e-03,2.69372559e+00,8.04530323e-01,3.21942680e+07
1.43283798e+02,8.48485995e-03,5.85745621e+00,6.79353654e-01,4.68561760e+07
1.40248108e+02,8.29818249e-01,3.88522208e-01,8.46765786e-02,3.79041200e+07
1.40130753e+02,2.98029399e+00,5.27319133e-01,1.68679535e-01,5.82702760e+07
1.40070953e+02,1.09145582e+00,5.86648846e+00,1.83974013e-01,4.44644480e+07
1.46761398e+02,3.13697195e+00,5.27191830e+00,7.93677270e-01,3.07786780e+07
1.40036102e+02,2.55084872e+00,6.87546372e-01,2.04616189e-01,5.30683120e+07
1.40289230e+02,3.13939309e+00,5.06598043e+00,2.68265277e-01,3.39846040e+07
1.40420670e+02,2.61920094e+00,4.68945217e+00,8.80896330e-01,7.77874480e+07
1.48511444e+02,3.13854480e+00,2.71440792e+00,8.08296323e-01,4.19500480e+07
1.46626205e+02,3.13788056e+00,1.10646677e+00,3.30613583e-01,1.71475120e+07
1.48147995e+02,4.01400542e-03,1.04669046e+00,5.01866937e-01,8.17391280e+07
1.48174042e+02,3.13962436e+00,2.92871571e+00,7.03626275e-01,8.35477920e+07
1.45554321e+02,3.13494349e+00,1.76501608e+00,1.46273077e+00,3.70794520e+07
1.43989410e+02,4.99865878e-03,5.90484524e+00,5.79163671e-01,3.81913520e+07
1.49289825e+02,3.13476181e+00,1.98692131e+00,4.56957102e-01,5.42239720e+07
1.40036575e+02,2.98176837e+00,1.07399869e+00,4.55670729e-02,3.13299540e+07
1.40668579e+02,5.08747883e-02,1.94403434e+00,1.01765537e+00,3.74272720e+07
1.40603745e+02,5.16255619e-03,5.01560307e+00,3.99996996e-01,3.24182940e+07
1.46481979e+02,3.13857508e+00,3.78920174e+00,6.18928432e-01,3.59727880e+07
1.40175674e+02,2.40359068e+00,3.69836330e+00,2.30271071e-01,2.30421220e+07
1.40181641e+02,2.92946339e-01,5.68648529e+00,2.96156019e-01,7.42164960e+07
1.44647919e+02,6.45797653e-03,4.85942602e+00,5.54153502e-01,7.92303360e+07
1.42753372e+02,3.74748465e-03,3.19100094e+00,3.05026859e-01,5.96039560e+07
1.40117096e+02,8.00779939e-01,4.92453098e+00,3.64633985e-02,3.59817640e+07
1.40034836e+02,7.26247072e-01,4.56938696e+00,5.85026383e-01,8.12222640e+07
1.41341736e+02,3.91022826e-04,5.38211727e+00,4.97381359e-01,3.95456040e+07
1.40012726e+02,1.02739024e+00,8.26126099e-01,4.83334392e-01,6.38125760e+07
1.41245712e+02,6.96353707e-03,7.50298023e-01,5.48165560e-01,7.08482560e+07
1.42634964e+02,3.13778543e+00,3.48636913e+00,1.52976346e+00,5.15184560e+07
1.53454895e+02,2.63719354e-03,5.64956903e+00,9.15975988e-01,6.44154640e+07
1.40819504e+02,3.43743293e-03,3.45909190e+00,3.86163414e-01,1.75308620e+07
1.47275665e+02,9.99663491e-04,2.39438343e+00,1.20417464e+00,8.62533040e+07
1.43009491e+02,3.13723803e+00,2.88105202e+00,3.38236004e-01,5.79763120e+07
1.47041550e+02,8.36453866e-03,4.96211290e+00,6.71915531e-01,4.60719000e+07
1.41547119e+02,3.13004684e+00,2.48207736e+00,3.11088651e-01,5.74515880e+07
1.47583603e+02,5.95926447e-03,5.58501673e+00,5.46816111e-01,3.83746120e+07
1.40563232e+02,1.10981995e-02,1.75580755e-01,4.19081062e-01,2.44446200e+07
1.40117493e+02,2.77619743e+00,2.01917839e+00,1.29712403e-01,3.38712840e+07
1.43793549e+02,8.17877334e-03,3.03481531e+00,6.37653649e-01,3.22092280e+07
1.42991608e+02,3.13438439e+00,2.16895342e+00,5.10690331e-01,5.38948520e+07
1.40409409e+02,1.04834074e-02,6.21283340e+00,2.70093709e-01,4.27485400e+07
1.43151413e+02,3.13626027e+00,1.13066387e+00,3.68529439e-01,3.67473400e+07
1.43200348e+02,9.09010123e-04,3.39919758e+00,6.11999452e-01,2.12888100e+07
1.41408920e+02,9.17189289e-03,5.94719172e+00,4.16123062e-01,2.94917460e+07
1.40290466e+02,3.37126739e-02,3.57607603e+00,1.44656628e-01,4.64171040e+07
