# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with my code. 
154.905484,0.003291,0.029047,1.205603,37097402.258921
140.167459,2.258695,2.900153,0.131294,32294498.368338
140.000583,2.727377,5.154169,0.118227,16792585.631995
140.033611,2.703707,1.527977,0.040705,15068447.107199
144.400707,0.007171,2.950913,0.526713,39249022.417971
140.369907,3.129865,5.092973,0.241262,22603418.660141
141.412623,3.115865,1.968964,0.588443,20037406.855667
140.016161,2.065061,4.806946,0.448598,54856403.064126
142.084783,0.009125,4.838709,0.546133,54004805.792762
140.282077,1.026985,4.035689,0.055782,18434070.227511
140.211961,1.011999,2.331673,0.057759,13937846.074561
140.203995,1.223841,5.281507,0.235197,32821463.917461
141.793681,0.002621,5.243983,0.633039,64249031.027691
142.621278,3.132417,0.894075,0.507881,33990586.917146
151.921459,0.004712,2.679542,0.516201,36889084.437160
143.503072,3.137201,2.348757,0.545936,31824006.770896
143.475959,3.136029,3.266298,0.678785,32708890.013780
141.939053,0.003564,5.344497,0.542057,40602901.259578
149.276452,3.136815,3.557737,0.896351,31163149.336333
146.875309,3.137966,1.489441,0.332655,51212524.181868
147.133465,3.137391,0.870441,0.883969,21145567.907505
140.421028,1.609494,3.355577,0.195367,65604405.868017
140.000751,0.157813,2.321555,0.358086,35857593.319715
140.528286,2.160614,0.166350,0.078232,38669322.913968
170.217958,3.135378,3.671477,1.045053,37055514.294761
147.688682,0.001649,3.385346,0.639202,20128662.777587
149.901938,3.140348,1.904358,0.594281,25348576.311345
140.155022,0.093048,3.497638,0.268597,27612770.374076
150.393576,0.003089,0.271267,0.573898,29036961.155522
140.608824,0.001690,0.130258,0.296606,65779811.717938
140.319769,0.583648,6.166058,0.169266,20233008.688307
144.021753,3.134630,5.411439,0.850488,21762293.379823
149.176691,3.139619,0.965060,0.542276,31823258.771536
155.904055,0.002386,4.316561,0.595893,47393987.449050
145.719294,0.003794,3.694263,0.775298,27840910.178877
140.427019,0.015861,3.864135,0.691820,55862088.203651
142.705996,3.133345,4.466945,0.915758,24609926.943341
142.164276,3.131822,2.595826,0.497228,17572374.964793
152.486590,3.134222,3.900752,0.543539,42143405.941505
144.431669,0.000682,6.195797,0.808205,16038602.277117
142.671376,0.003833,1.590003,0.467892,24127841.355819
140.235543,1.010649,5.362466,0.201083,42901503.292869
148.793634,3.134948,0.994366,0.292796,45461157.102801
140.192130,0.012719,2.204710,0.320169,66535291.071542
152.777844,3.141450,2.722216,0.771548,25877411.858867
140.146812,0.004719,5.406641,0.368376,19939792.939187
140.183722,2.572864,1.732635,0.273799,26502739.323830
140.667757,3.129265,4.039755,0.660068,28906435.267202
147.973318,3.131975,5.328768,0.484744,27114976.799993
140.724427,0.001873,0.208645,0.636739,64369084.924971
142.025814,3.135384,1.626489,0.596935,38652118.928688
140.803092,0.006626,2.403866,0.777731,35932767.255395
140.173127,2.760456,4.981649,0.045545,15227770.970878
140.307547,2.520860,1.719854,0.152701,27438486.523195
140.071861,1.164864,2.126316,0.143945,26426069.389430
141.650292,0.018600,5.340052,0.476156,44375436.031756
140.120541,1.771002,5.100427,0.214576,59817882.819029
141.844417,3.139508,0.487832,0.621285,22211092.995822
148.547125,0.005724,1.017278,0.545641,27439234.522555
156.968725,0.001092,5.690793,0.662370,32040926.585297
149.286446,3.138358,5.511955,0.596291,58961049.552145
143.980325,0.001941,3.795591,0.423433,23052218.276140
143.223547,0.006137,2.515907,0.442840,33058579.714582
159.474729,3.139933,1.044579,0.703132,31577914.981455
141.489788,0.003649,1.708404,0.285075,51694609.769391
142.289664,3.128493,0.365513,1.137446,55320162.667328
141.960133,0.006946,4.833758,0.520719,42564155.581507
142.034893,3.135612,3.519987,0.240612,33325241.486423
160.201813,3.140234,3.740181,0.826256,37559291.863723
145.142234,0.004000,3.651364,0.744120,38582928.987888
158.603558,3.140478,5.739025,0.908863,35578963.558114
158.905002,3.138933,5.887448,0.556748,33316265.494103
143.881635,0.005610,0.766722,0.587122,46585400.140886
140.137694,1.240292,6.134159,0.295221,47402963.441370
145.681866,3.133009,3.111591,0.596140,57117979.129097
140.064728,2.277194,4.880533,0.111985,37474019.936683
141.325458,3.137310,3.409892,0.611202,42412685.711106
144.409242,3.139846,3.759757,0.717703,19111383.647989
140.059154,0.928660,0.430555,0.319375,62058888.901600
140.824765,0.001058,0.343461,0.315187,41194568.753341
140.383949,3.058753,2.306748,0.098776,9968587.470724
145.129557,0.003503,0.208407,0.374224,18020052.581752
145.384069,0.010617,1.386444,0.636268,37862979.603885
142.640001,3.134436,3.653911,0.324105,33622571.232024
144.791856,3.127282,5.282963,0.529923,67342008.381305
140.050039,1.347584,3.954092,0.107357,23951687.506538
140.437154,2.081799,2.383875,0.137851,48436324.557215
140.338426,3.118925,4.942780,0.361021,36398022.857318
144.289739,3.140671,0.946023,0.504170,41718916.304703
161.400871,3.138720,1.495786,1.087431,34582628.410589
140.272114,3.139615,5.892244,0.540812,48353296.628255
145.777283,0.005347,1.254902,0.927669,32224934.427858
140.969614,3.135735,1.669804,1.321850,23044738.282540
150.727398,3.138210,1.399713,0.480426,51253290.146989
141.461709,3.140303,3.402127,0.943177,23954679.503978
153.942414,3.135703,4.354489,0.641972,19518295.299828
141.926822,3.135233,0.001946,0.636176,45543063.032721
145.836648,0.006766,5.536741,0.362140,14553449.547840
144.324085,0.003454,4.075320,0.786861,69272594.729475
147.750726,0.623364,2.076160,0.488574,19236673.540789
151.070977,3.117887,3.958268,0.828059,20742396.252466
172.207824,3.140178,0.407183,1.698271,48043998.892893
140.192687,2.017836,2.056451,0.064584,21577537.537904
144.866518,3.135702,0.266390,0.661322,55323154.664768
147.093358,0.003821,1.740754,0.544981,47813989.089692
140.202532,3.130190,2.832111,0.640572,23734019.692779
140.091865,2.430940,1.821013,0.178084,49424057.712100
140.138118,3.112848,2.173099,0.056525,6261876.642239
146.419860,3.134269,0.740208,0.497924,34030978.882586
142.958395,0.006132,4.803937,0.792676,53036146.621557
144.012591,3.131411,0.658517,0.722394,24654058.905582
148.473719,0.001666,2.905439,0.552020,25532958.153586
145.745403,0.004779,3.764079,0.680198,41276474.683261
159.701351,3.136642,2.018793,0.867935,57108255.137417
144.671915,0.007359,1.859859,0.315380,28121409.938878
151.560388,3.134289,2.620229,0.832246,45925664.705363
144.685834,3.138967,3.261373,0.406853,27646430.345276
140.153205,3.127317,3.950337,0.443124,41609334.398463
144.259427,0.008161,2.238917,0.728577,43137497.090950
150.087000,3.135915,2.287372,0.850577,55765596.286210
145.036241,3.141355,5.644973,0.522269,23077276.254700
140.067377,3.090808,5.753293,0.447902,64388158.908651
147.139982,0.003302,0.188236,0.788703,25625336.074546
144.143689,0.010593,2.943833,0.974190,56198313.915972
140.113126,1.927498,5.297420,0.098232,27398094.557755
140.155083,3.134390,0.765353,0.437704,19881822.988788
140.369685,0.008145,5.625366,0.470787,58100476.288461
140.497442,1.566697,5.791181,0.083910,26377075.431350
140.423562,3.136395,4.452819,0.332581,30894617.566091
141.479229,3.134699,0.118035,0.587049,36769778.539239
153.536444,3.135141,3.979525,0.637961,30128666.221448
140.189881,0.104068,1.419550,0.136317,19002175.741430
141.858288,0.000078,4.849141,0.616579,30036288.300487
140.299346,0.003544,2.608923,0.244119,35327261.773473
140.103509,2.198409,5.195360,0.072007,33319631.491223
146.199169,3.136914,0.505522,0.736456,23276618.084140
141.593985,3.134305,1.701875,0.461337,40869563.031419
140.155966,0.707175,3.698088,0.352723,33836873.048665
161.389824,3.136615,2.798351,1.009626,49798805.391462
142.382396,0.011522,0.659017,0.314856,24218723.278059
140.078169,1.435972,3.268342,0.248043,37189032.180521
140.576556,0.969579,0.373032,0.080376,23516725.878699
140.010841,1.183732,4.493186,0.286275,65522873.937777
140.093624,0.495132,2.193996,0.424772,47087681.711129
141.614083,0.011310,1.547753,0.332302,35482097.640993
143.218245,3.135843,4.686041,0.672404,29382536.859844
146.528081,3.135805,5.377298,0.752341,19645081.191348
150.658299,0.015714,1.833701,0.723691,56067788.027652
156.286858,0.003025,1.295618,0.774107,34536252.450269
146.758024,0.007428,1.135334,1.339558,36886092.439720
150.444842,0.000986,0.083217,0.799943,29281930.945924
146.401124,0.005881,0.687510,0.667677,42170707.918145
147.757020,3.138326,5.463468,0.262547,21075629.967345
140.088426,0.728247,6.210167,0.396715,39149538.503091
146.796773,0.007520,1.450069,0.684297,52848398.782196
140.183268,0.731509,3.466583,0.302324,69031364.935873
140.849380,0.008389,1.509124,0.691837,34092314.830107
140.308660,1.939099,0.352184,0.438672,86849831.690199
142.032329,3.128851,3.593879,0.307608,40015347.762295
141.806118,0.007756,2.453961,0.928895,50966432.392427
144.512108,3.137544,4.449235,0.514245,30344090.037129
152.514381,3.137871,4.230685,0.603581,69236316.760514
141.201563,3.122578,2.638982,0.273222,50367658.904744
140.069116,2.125118,2.676149,0.107591,26075631.689268
141.497425,0.011141,2.972793,0.408998,23834999.606378
140.393862,1.296406,5.948712,0.037788,13194708.710403
140.472247,0.137975,4.425104,0.095421,22879804.423661
140.431106,2.928939,5.831991,0.169634,26303397.494389
140.016778,1.568173,0.148903,0.048518,19891920.980148
140.043320,2.213427,3.801616,0.049184,33869411.020826
140.074366,2.178852,5.727217,0.386145,59413589.164948
160.779171,0.003599,0.722582,1.001053,28373859.722879
140.501782,1.737437,3.777078,0.133732,17048401.413114
144.616693,0.007912,0.231848,0.688214,55019466.924607
143.799943,0.010559,6.248064,0.189580,32782193.951060
142.229448,0.071822,3.372182,0.641716,34253882.691867
140.303233,3.136367,5.940215,0.191740,17425019.090873
142.663881,0.007696,4.186568,0.506115,42073842.001025
140.175869,2.036733,3.127130,0.107400,25270036.378545
150.393300,0.004790,5.888359,0.423224,84323089.852106
145.204315,0.006271,5.679078,0.914752,35416273.697313
148.251102,3.136276,1.554468,0.673142,20713972.276786
140.073518,0.005700,2.039085,0.470578,32502816.190099
140.361134,0.014970,4.552900,0.269574,25960439.787828
141.010304,3.136842,1.203174,0.342644,35470877.650593
140.004029,1.282356,4.023593,0.075187,21789969.356143
140.269925,0.889209,1.706180,0.135139,24047057.424939
141.859572,3.133252,3.394340,0.722721,14329423.739521
140.370057,1.927403,5.486813,0.150801,29927080.393927
159.038610,0.008037,4.305980,1.144039,62245514.741921
140.339760,0.009644,0.574742,0.513042,14106145.930561
140.175571,3.131899,2.524138,0.325844,25334738.323185
143.582266,3.134784,1.893222,0.614568,22698414.578861
144.539561,0.003836,5.145052,0.855309,86871897.671319
140.072393,2.956229,3.598477,0.123206,24293897.213740
143.009664,3.139575,0.312499,0.837280,44203770.178635
143.264317,0.004073,5.743308,0.515145,26940318.949432
142.029902,0.007007,5.337541,0.318883,51173628.215148
142.962214,3.132494,4.003079,0.318585,44803291.665678
142.186395,3.124390,0.468423,0.654447,36362866.887397
140.002995,2.923912,1.152999,0.325163,62309842.686881
140.875467,3.136645,1.845750,0.372479,19707913.137588
140.049812,1.628648,1.444270,0.225430,33941966.958746
140.320152,2.725754,1.078836,0.133879,19761395.091828
145.003290,0.003240,1.494589,0.907265,60196370.495191
140.393706,0.643933,2.432638,0.080956,30998589.477132
141.128911,3.136044,2.650328,0.363985,37930299.546285
140.305650,3.135069,4.566220,0.510195,22883544.420461
154.796018,0.002843,3.378324,0.567124,41428692.553022
140.312111,0.020478,3.919560,0.596589,40986624.931260
142.783405,0.002944,2.004591,0.328220,23624063.786859
140.133784,0.520100,4.544294,0.082848,31257771.255373
152.131258,3.141077,5.918134,0.326136,71230483.054284
140.758997,3.100373,2.116367,0.189893,17730576.829433
142.199995,0.018046,0.482234,0.512622,42009140.056384
140.005484,0.044863,0.090889,0.201298,65639187.838257
147.185697,0.003516,1.496188,0.481385,22620622.645421
140.211008,0.008793,2.622088,0.289446,32844277.897941
145.434320,3.140276,1.527192,0.857188,34502592.479069
142.687561,3.137283,5.869766,0.520656,26633639.211831
146.442652,0.001135,4.102084,0.433484,32667002.049620
168.325774,3.137408,2.976150,0.839000,92454590.894705
140.082038,0.800814,0.596338,0.388006,51861039.626991
140.098669,0.575626,0.265944,0.057568,15354930.862078
144.129276,3.136741,5.898541,0.241269,21162023.893425
142.164637,3.130140,3.751870,0.434547,20049374.845427
140.631901,0.009545,0.909372,0.335981,20736412.257586
144.936258,0.004961,2.245707,0.322240,17871574.708792
149.854569,3.135739,3.405960,0.997467,44774493.690318
142.409627,0.006955,1.176960,0.866865,21460475.638064
147.523650,0.005125,5.983344,0.639755,29798798.503686
140.675377,0.013957,5.778791,0.291977,32565648.136339
141.898298,3.132872,5.402500,0.439217,31831112.764816
140.279273,3.119031,4.635210,0.357119,26923862.963512
140.104786,3.125234,2.742636,0.721422,42590709.558787
146.966527,3.137494,5.006322,0.838694,26556221.278071
140.350454,3.077861,0.749604,0.194180,21494883.608624
147.708594,0.000067,0.841819,0.548888,39161506.492851
147.541999,0.004310,0.207238,0.582275,36844952.474920
140.000323,0.770291,5.954028,0.209404,47700293.186972
144.086805,0.009555,2.310690,0.538781,13360764.568323
147.712694,0.002734,0.321941,0.522629,21948919.220143
140.085672,2.459540,0.565411,0.401506,57827456.522060
140.345363,3.136401,2.022656,0.360353,36676652.618919
147.052827,0.002023,2.867709,0.645544,23535425.862699
142.846687,3.131511,1.966210,0.931722,47929554.990813
144.491309,3.141026,1.715061,0.841429,23708213.714859
142.120115,0.004069,1.469848,0.573468,52310587.242354
140.149970,3.136706,5.873690,0.786368,67859997.938108
152.037995,3.138001,0.505828,0.692270,35598785.541154
146.277780,3.133567,1.602792,0.498854,67110128.579704
142.620006,0.007300,5.665671,0.952191,55219182.753728
140.351635,2.656324,1.414065,0.060896,12739925.099524
144.101593,0.010258,2.828491,0.764086,64139823.121130
140.011735,2.507442,6.084958,0.208102,29128217.077443
153.388431,3.136265,0.123800,0.593839,21957521.212783
140.007372,0.006980,2.978089,0.398505,61800829.122399
142.203756,0.011351,2.583149,1.160751,35216931.867872
140.069034,0.749014,6.274233,0.135173,33545527.297944
140.239958,0.177245,6.205262,0.057749,15230762.968318
140.284169,0.260594,6.168878,0.227925,15478350.756478
140.029711,2.139079,5.696921,0.095410,44602453.837517
141.605618,0.001039,1.825429,0.586471,27783688.227837
140.619872,0.003973,4.975077,0.411220,16892817.546235
144.027653,3.132527,0.383941,0.592802,15581574.668158
154.527210,0.002933,0.711583,1.080541,30374010.011529
141.732546,3.140777,0.455963,0.662285,23924385.529898
141.043011,3.134207,3.136179,0.503303,19574395.251828
140.364559,0.474724,4.100633,0.228732,36402136.853798
140.403117,1.086704,5.646163,0.257602,34731854.282910
140.038514,0.129226,1.964880,0.080787,16861401.573115
140.097898,0.863625,2.165760,0.220835,35302577.794592
140.225953,0.238824,4.923243,0.093641,11275342.352645
140.697408,3.124640,3.096779,0.111780,21196431.863985
158.310050,3.138192,5.823186,0.644841,35320903.778912
148.353741,3.138616,4.302514,0.387931,50948106.408107
148.700813,3.141054,4.646994,0.690169,41780252.252223
142.920612,0.002807,1.241640,0.654806,26720781.137271
142.559145,3.124262,0.824887,0.242202,23686521.733419
140.232001,1.079192,5.245706,0.233306,51798955.680111
140.851721,3.135182,0.228594,0.976321,34737838.277790
150.383708,3.139010,3.512472,0.553216,54320461.522683
146.357996,0.003549,0.140664,0.175047,14466681.622080
144.836605,0.004151,0.819093,0.320926,43027541.185029
144.246713,0.004763,3.485512,0.888672,32931793.823061
146.059441,3.139483,0.187798,0.332628,30285372.087368
140.872036,3.121897,3.264076,0.148754,18103080.510712
155.516227,3.141244,5.026323,0.674510,60599542.150233
144.333514,3.138932,2.608500,1.102475,42722357.446148
140.025395,0.004813,1.895945,0.819223,69147304.836674
140.494968,1.247632,5.232000,0.198194,28032772.014718
140.313439,2.190523,0.240047,0.163125,40830293.065019
144.216835,0.027361,0.102167,0.352839,25510892.172466
143.818260,0.003775,2.146224,0.861815,28794609.362881
143.247190,0.008972,5.559582,1.120649,30323894.054409
140.158981,1.085653,4.919367,0.448539,41329956.637501
140.008024,2.717711,2.252657,0.044018,11243926.379525
144.401437,0.004777,1.107836,0.739948,32672986.044500
140.495218,0.747681,2.031055,0.050317,19281179.502709
141.662533,3.137134,3.374544,0.990584,13617328.348802
140.589225,3.118223,2.651636,0.370537,37035692.311721
140.311940,3.139262,4.813012,0.499139,40365785.462457
140.010414,0.084995,1.416237,0.112656,51174750.214188
143.903865,3.138028,4.399012,0.734094,21283199.789744
140.522510,0.443768,1.939139,0.108844,23683155.736299
140.366656,3.110213,1.955453,0.162476,23155442.187820
143.942732,0.000354,4.368355,0.295251,36169135.053157
140.051144,3.139443,2.145802,0.189608,10970532.613445
150.736965,3.141519,4.346315,0.661402,76924254.182631
150.088975,0.000191,4.686957,0.721577,74697834.087581
140.028073,2.733905,5.746868,0.260366,40868815.032059
143.999198,0.004926,0.918108,0.556822,24127467.356139
140.085169,2.000468,0.806692,0.109772,20057602.838387
141.079561,3.135072,1.590691,0.409367,22009881.167983
144.963964,3.138435,0.168843,0.555944,29449108.802884
140.079737,0.117997,2.906942,0.230386,36845700.474280
140.371203,2.141931,4.923433,0.182491,20843750.165745
142.877747,1.443574,0.991439,0.314101,17751146.811833
